pair_id,condition_id,dataset_id,encoder_id,projection_dim,intervention,task,tau,balanced_accuracy
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,counterfactual,1.0,0.8973491073124814
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.0,0.7314196414122848
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.1,0.7424205075144195
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.2,0.7380782448459668
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.3,0.7278212725961305
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.4,0.722136400372891
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.5,0.7118146984958437
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.6,0.7059021372872057
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.7,0.699739596814783
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.8,0.6948669637081757
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,0.9,0.6924884989248108
pathmnist__resnet18_imagenet1k_v1__d128__all_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,all_reflect,original,1.0,0.6924359088673396
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.0,0.7864544401165106
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.1,0.8317141354717784
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.2,0.831294550110706
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.3,0.8243549206717329
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.4,0.8195415146384897
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.5,0.808210698968373
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.6,0.8018035785619606
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.7,0.7943219391488078
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.8,0.7900575352732474
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.9,0.7864824510591775
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,counterfactual,1.0,0.7893611988257421
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.0,0.7314196414122848
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.1,0.7424205075144195
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.2,0.7380782448459668
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.3,0.7278212725961305
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.4,0.722136400372891
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.5,0.7118146984958437
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.6,0.7059021372872057
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.7,0.699739596814783
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.8,0.6948669637081757
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,0.9,0.6924884989248108
pathmnist__resnet18_imagenet1k_v1__d128__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d128,pathmnist,resnet18_imagenet1k_v1,128,hash_half_reflect,original,1.0,0.6924359088673396
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.0,0.8173620324466414
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.1,0.8972125700946676
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.2,0.93383316504909
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.3,0.9464220833129924
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.4,0.9517668340405611
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.5,0.9481327179430996
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.6,0.940913119445046
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.7,0.9357813362894127
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.8,0.9297241317667309
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,0.9,0.9269164129267335
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,counterfactual,1.0,0.9257274744906668
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.0,0.7325496799443194
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.1,0.7349616657897087
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.2,0.7327234271858265
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.3,0.7241548009231267
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.4,0.715943014606502
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.5,0.7107262708160361
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.6,0.7056402421844382
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.7,0.7023621305465227
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.8,0.6952788034084069
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,0.9,0.6904266087231032
pathmnist__resnet18_imagenet1k_v1__d64__all_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,all_reflect,original,1.0,0.6873342522561837
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.0,0.8074939159869936
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.1,0.8514523767889367
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.2,0.8798877556927517
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.3,0.8907592336702227
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.4,0.8946312628171292
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.5,0.8921421069106219
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.6,0.8854119458241058
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.7,0.8829022537861388
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.8,0.8762681598219301
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,0.9,0.8723110714449287
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,counterfactual,1.0,0.8710390903249224
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.0,0.7325496799443194
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.1,0.7349616657897087
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.2,0.7327234271858265
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.3,0.7241548009231267
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.4,0.715943014606502
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.5,0.7107262708160361
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.6,0.7056402421844382
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.7,0.7023621305465227
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.8,0.6952788034084069
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,0.9,0.6904266087231032
pathmnist__resnet18_imagenet1k_v1__d64__hash_half_reflect,pathmnist__resnet18_imagenet1k_v1__d64,pathmnist,resnet18_imagenet1k_v1,64,hash_half_reflect,original,1.0,0.6873342522561837
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.0,0.9371985145877861
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.1,0.9931017144889904
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.2,0.9956393811497962
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.3,0.9938797748123869
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.4,0.9860609090822218
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.5,0.9724366111464791
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.6,0.956804131651257
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.7,0.9441629492078406
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.8,0.9375299168195005
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,0.9,0.9376344246549144
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,counterfactual,1.0,0.9436003754582727
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.0,0.8228345892081541
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.1,0.8295128097848417
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.2,0.8146908167555029
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.3,0.8001919043242488
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.4,0.7874284472226942
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.5,0.7725713744968559
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.6,0.761796506101606
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.7,0.7536969189792635
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.8,0.7525351195709639
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,0.9,0.7522521604455915
pathmnist__vit_b_16_imagenet1k_v1__d128__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,all_reflect,original,1.0,0.7555610859280327
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.0,0.8832303852579639
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.1,0.9450679324884627
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.2,0.95050873981963
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.3,0.9521801179108296
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.4,0.9475283147301501
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.5,0.93562028799891
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.6,0.9218368196379506
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.7,0.9103840646407895
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.8,0.9049394596987042
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,0.9,0.905704551222126
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,counterfactual,1.0,0.9132555912806232
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.0,0.8228345892081541
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.1,0.8295128097848417
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.2,0.8146908167555029
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.3,0.8001919043242488
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.4,0.7874284472226942
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.5,0.7725713744968559
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.6,0.761796506101606
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.7,0.7536969189792635
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.8,0.7525351195709639
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,0.9,0.7522521604455915
pathmnist__vit_b_16_imagenet1k_v1__d128__hash_half_reflect,pathmnist__vit_b_16_imagenet1k_v1__d128,pathmnist,vit_b_16_imagenet1k_v1,128,hash_half_reflect,original,1.0,0.7555610859280327
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.0,0.866897252166101
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.1,0.9356408110836545
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.2,0.9637531509160707
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.3,0.9720252350784558
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.4,0.9705682940561524
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.5,0.9631942223350455
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.6,0.9556607518069978
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.7,0.9464888388528172
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.8,0.937975812424211
pathmnist__vit_b_16_imagenet1k_v1__d64__all_reflect,pathmnist__vit_b_16_imagenet1k_v1__d64,pathmnist,vit_b_16_imagenet1k_v1,64,all_reflect,counterfactual,0.9,0.9341835273395027
